zcta,variable,sex,age,total_pop,pop_in_cook
60656,P012045,Female,67 to 69 years,393,393
60656,P012046,Female,70 to 74 years,514,514
60656,P012047,Female,75 to 79 years,532,532
60656,P012048,Female,80 to 84 years,477,477
60656,P012049,Female,85 years and over,532,532
60657,P012003,Male,Under 5 years,1647,1647
60657,P012004,Male,5 to 9 years,754,754
60657,P012005,Male,10 to 14 years,436,436
60657,P012006,Male,15 to 17 years,202,202
60657,P012007,Male,18 and 19 years,225,225
60657,P012008,Male,20 years,285,285
60657,P012009,Male,21 years,325,325
60657,P012010,Male,22 to 24 years,2899,2899
60657,P012011,Male,25 to 29 years,7798,7798
60657,P012012,Male,30 to 34 years,5073,5073
60657,P012013,Male,35 to 39 years,3173,3173
60657,P012014,Male,40 to 44 years,2400,2400
60657,P012015,Male,45 to 49 years,1875,1875
60657,P012016,Male,50 to 54 years,1317,1317
60657,P012017,Male,55 to 59 years,1093,1093
60657,P012018,Male,60 and 61 years,445,445
60657,P012019,Male,62 to 64 years,598,598
60657,P012020,Male,65 and 66 years,294,294
60657,P012021,Male,67 to 69 years,406,406
60657,P012022,Male,70 to 74 years,465,465
60657,P012023,Male,75 to 79 years,350,350
60657,P012024,Male,80 to 84 years,253,253
60657,P012025,Male,85 years and over,223,223
60657,P012027,Female,Under 5 years,1577,1577
60657,P012028,Female,5 to 9 years,785,785
60657,P012029,Female,10 to 14 years,439,439
60657,P012030,Female,15 to 17 years,232,232
60657,P012031,Female,18 and 19 years,243,243
60657,P012032,Female,20 years,305,305
60657,P012033,Female,21 years,398,398
60657,P012034,Female,22 to 24 years,4338,4338
60657,P012035,Female,25 to 29 years,9034,9034
60657,P012036,Female,30 to 34 years,4599,4599
60657,P012037,Female,35 to 39 years,2538,2538
60657,P012038,Female,40 to 44 years,1715,1715
60657,P012039,Female,45 to 49 years,1256,1256
60657,P012040,Female,50 to 54 years,1144,1144
60657,P012041,Female,55 to 59 years,972,972
60657,P012042,Female,60 and 61 years,445,445
60657,P012043,Female,62 to 64 years,683,683
60657,P012044,Female,65 and 66 years,350,350
60657,P012045,Female,67 to 69 years,472,472
60657,P012046,Female,70 to 74 years,543,543
60657,P012047,Female,75 to 79 years,403,403
60657,P012048,Female,80 to 84 years,368,368
60657,P012049,Female,85 years and over,621,621
60659,P012003,Male,Under 5 years,1501,1501
60659,P012004,Male,5 to 9 years,1291,1291
60659,P012005,Male,10 to 14 years,1192,1192
60659,P012006,Male,15 to 17 years,836,836
60659,P012007,Male,18 and 19 years,490,490
60659,P012008,Male,20 years,249,249
60659,P012009,Male,21 years,232,232
60659,P012010,Male,22 to 24 years,954,954
60659,P012011,Male,25 to 29 years,1622,1622
60659,P012012,Male,30 to 34 years,1586,1586
60659,P012013,Male,35 to 39 years,1444,1444
60659,P012014,Male,40 to 44 years,1337,1337
60659,P012015,Male,45 to 49 years,1289,1289
60659,P012016,Male,50 to 54 years,1198,1198
60659,P012017,Male,55 to 59 years,1163,1163
60659,P012018,Male,60 and 61 years,400,400
60659,P012019,Male,62 to 64 years,498,498
60659,P012020,Male,65 and 66 years,304,304
60659,P012021,Male,67 to 69 years,306,306
60659,P012022,Male,70 to 74 years,449,449
60659,P012023,Male,75 to 79 years,319,319
60659,P012024,Male,80 to 84 years,223,223
60659,P012025,Male,85 years and over,189,189
60659,P012027,Female,Under 5 years,1368,1368
60659,P012028,Female,5 to 9 years,1340,1340
60659,P012029,Female,10 to 14 years,1212,1212
60659,P012030,Female,15 to 17 years,681,681
60659,P012031,Female,18 and 19 years,475,475
60659,P012032,Female,20 years,240,240
60659,P012033,Female,21 years,252,252
60659,P012034,Female,22 to 24 years,835,835
60659,P012035,Female,25 to 29 years,1556,1556
60659,P012036,Female,30 to 34 years,1438,1438
60659,P012037,Female,35 to 39 years,1376,1376
60659,P012038,Female,40 to 44 years,1296,1296
60659,P012039,Female,45 to 49 years,1280,1280
60659,P012040,Female,50 to 54 years,1246,1246
60659,P012041,Female,55 to 59 years,1183,1183
60659,P012042,Female,60 and 61 years,409,409
60659,P012043,Female,62 to 64 years,524,524
60659,P012044,Female,65 and 66 years,311,311
60659,P012045,Female,67 to 69 years,372,372
60659,P012046,Female,70 to 74 years,537,537
60659,P012047,Female,75 to 79 years,398,398
60659,P012048,Female,80 to 84 years,317,317
60659,P012049,Female,85 years and over,386,386
60660,P012003,Male,Under 5 years,1021,1021
60660,P012004,Male,5 to 9 years,782,782
60660,P012005,Male,10 to 14 years,658,658
60660,P012006,Male,15 to 17 years,393,393
60660,P012007,Male,18 and 19 years,775,775
60660,P012008,Male,20 years,451,451
60660,P012009,Male,21 years,332,332
60660,P012010,Male,22 to 24 years,1101,1101
60660,P012011,Male,25 to 29 years,2522,2522
60660,P012012,Male,30 to 34 years,2339,2339
60660,P012013,Male,35 to 39 years,2046,2046
60660,P012014,Male,40 to 44 years,1968,1968
60660,P012015,Male,45 to 49 years,1860,1860
60660,P012016,Male,50 to 54 years,1567,1567
60660,P012017,Male,55 to 59 years,1255,1255
60660,P012018,Male,60 and 61 years,459,459
60660,P012019,Male,62 to 64 years,583,583
60660,P012020,Male,65 and 66 years,291,291
60660,P012021,Male,67 to 69 years,376,376
60660,P012022,Male,70 to 74 years,469,469
60660,P012023,Male,75 to 79 years,326,326
60660,P012024,Male,80 to 84 years,227,227
60660,P012025,Male,85 years and over,178,178
60660,P012027,Female,Under 5 years,1010,1010
60660,P012028,Female,5 to 9 years,669,669
60660,P012029,Female,10 to 14 years,665,665
60660,P012030,Female,15 to 17 years,361,361
60660,P012031,Female,18 and 19 years,1133,1133
60660,P012032,Female,20 years,583,583
60660,P012033,Female,21 years,404,404
60660,P012034,Female,22 to 24 years,1214,1214
60660,P012035,Female,25 to 29 years,2368,2368
60660,P012036,Female,30 to 34 years,1965,1965
60660,P012037,Female,35 to 39 years,1563,1563
60660,P012038,Female,40 to 44 years,1329,1329
60660,P012039,Female,45 to 49 years,1331,1331
60660,P012040,Female,50 to 54 years,1285,1285
60660,P012041,Female,55 to 59 years,1221,1221
60660,P012042,Female,60 and 61 years,491,491
60660,P012043,Female,62 to 64 years,645,645
60660,P012044,Female,65 and 66 years,338,338
60660,P012045,Female,67 to 69 years,474,474
60660,P012046,Female,70 to 74 years,571,571
60660,P012047,Female,75 to 79 years,413,413
60660,P012048,Female,80 to 84 years,348,348
60660,P012049,Female,85 years and over,392,392
60661,P012003,Male,Under 5 years,158,158
60661,P012004,Male,5 to 9 years,25,25
60661,P012005,Male,10 to 14 years,8,8
60661,P012006,Male,15 to 17 years,9,9
60661,P012007,Male,18 and 19 years,77,77
60661,P012008,Male,20 years,41,41
60661,P012009,Male,21 years,57,57
60661,P012010,Male,22 to 24 years,328,328
60661,P012011,Male,25 to 29 years,1155,1155
60661,P012012,Male,30 to 34 years,858,858
60661,P012013,Male,35 to 39 years,403,403
60661,P012014,Male,40 to 44 years,240,240
60661,P012015,Male,45 to 49 years,162,162
60661,P012016,Male,50 to 54 years,142,142
60661,P012017,Male,55 to 59 years,122,122
60661,P012018,Male,60 and 61 years,48,48
60661,P012019,Male,62 to 64 years,47,47
60661,P012020,Male,65 and 66 years,18,18
60661,P012021,Male,67 to 69 years,32,32
60661,P012022,Male,70 to 74 years,13,13
60661,P012023,Male,75 to 79 years,11,11
60661,P012024,Male,80 to 84 years,4,4
60661,P012025,Male,85 years and over,5,5
60661,P012027,Female,Under 5 years,143,143
60661,P012028,Female,5 to 9 years,42,42
60661,P012029,Female,10 to 14 years,12,12
60661,P012030,Female,15 to 17 years,7,7
60661,P012031,Female,18 and 19 years,128,128
60661,P012032,Female,20 years,68,68
60661,P012033,Female,21 years,88,88
60661,P012034,Female,22 to 24 years,423,423
60661,P012035,Female,25 to 29 years,1125,1125
60661,P012036,Female,30 to 34 years,769,769
60661,P012037,Female,35 to 39 years,303,303
60661,P012038,Female,40 to 44 years,184,184
60661,P012039,Female,45 to 49 years,147,147
60661,P012040,Female,50 to 54 years,136,136
60661,P012041,Female,55 to 59 years,108,108
60661,P012042,Female,60 and 61 years,39,39
60661,P012043,Female,62 to 64 years,49,49
60661,P012044,Female,65 and 66 years,16,16
60661,P012045,Female,67 to 69 years,18,18
60661,P012046,Female,70 to 74 years,8,8
60661,P012047,Female,75 to 79 years,4,4
60661,P012048,Female,80 to 84 years,7,7
60661,P012049,Female,85 years and over,5,5
60706,P012003,Male,Under 5 years,492,492
60706,P012004,Male,5 to 9 years,498,498
60706,P012005,Male,10 to 14 years,603,603
60706,P012006,Male,15 to 17 years,454,454
60706,P012007,Male,18 and 19 years,284,284
60706,P012008,Male,20 years,128,128
60706,P012009,Male,21 years,154,154
60706,P012010,Male,22 to 24 years,464,464
60706,P012011,Male,25 to 29 years,708,708
60706,P012012,Male,30 to 34 years,677,677
60706,P012013,Male,35 to 39 years,644,644
60706,P012014,Male,40 to 44 years,753,753
60706,P012015,Male,45 to 49 years,819,819
60706,P012016,Male,50 to 54 years,906,906
60706,P012017,Male,55 to 59 years,794,794
60706,P012018,Male,60 and 61 years,238,238
60706,P012019,Male,62 to 64 years,396,396
60706,P012020,Male,65 and 66 years,181,181
60706,P012021,Male,67 to 69 years,265,265
60706,P012022,Male,70 to 74 years,397,397
60706,P012023,Male,75 to 79 years,424,424
60706,P012024,Male,80 to 84 years,363,363
60706,P012025,Male,85 years and over,337,337
60706,P012027,Female,Under 5 years,444,444
60706,P012028,Female,5 to 9 years,519,519
60706,P012029,Female,10 to 14 years,575,575
60706,P012030,Female,15 to 17 years,421,421
60706,P012031,Female,18 and 19 years,258,258
60706,P012032,Female,20 years,137,137
60706,P012033,Female,21 years,122,122
60706,P012034,Female,22 to 24 years,444,444
60706,P012035,Female,25 to 29 years,698,698
60706,P012036,Female,30 to 34 years,642,642
60706,P012037,Female,35 to 39 years,665,665
60706,P012038,Female,40 to 44 years,737,737
60706,P012039,Female,45 to 49 years,857,857
60706,P012040,Female,50 to 54 years,973,973
60706,P012041,Female,55 to 59 years,848,848
60706,P012042,Female,60 and 61 years,297,297
60706,P012043,Female,62 to 64 years,438,438
60706,P012044,Female,65 and 66 years,200,200
60706,P012045,Female,67 to 69 years,313,313
60706,P012046,Female,70 to 74 years,613,613
60706,P012047,Female,75 to 79 years,614,614
60706,P012048,Female,80 to 84 years,620,620
60706,P012049,Female,85 years and over,720,720
60707,P012003,Male,Under 5 years,1362,1362
60707,P012004,Male,5 to 9 years,1350,1350
60707,P012005,Male,10 to 14 years,1366,1366
60707,P012006,Male,15 to 17 years,877,877
60707,P012007,Male,18 and 19 years,562,562
60707,P012008,Male,20 years,286,286
60707,P012009,Male,21 years,282,282
60707,P012010,Male,22 to 24 years,841,841
60707,P012011,Male,25 to 29 years,1544,1544
60707,P012012,Male,30 to 34 years,1537,1537
60707,P012013,Male,35 to 39 years,1452,1452
60707,P012014,Male,40 to 44 years,1431,1431
60707,P012015,Male,45 to 49 years,1586,1586
60707,P012016,Male,50 to 54 years,1550,1550
60707,P012017,Male,55 to 59 years,1322,1322
60707,P012018,Male,60 and 61 years,491,491
60707,P012019,Male,62 to 64 years,611,611
60707,P012020,Male,65 and 66 years,311,311
60707,P012021,Male,67 to 69 years,365,365
60707,P012022,Male,70 to 74 years,525,525
60707,P012023,Male,75 to 79 years,396,396
60707,P012024,Male,80 to 84 years,305,305
60707,P012025,Male,85 years and over,270,270
60707,P012027,Female,Under 5 years,1349,1349
60707,P012028,Female,5 to 9 years,1198,1198
60707,P012029,Female,10 to 14 years,1272,1272
60707,P012030,Female,15 to 17 years,841,841
60707,P012031,Female,18 and 19 years,532,532
60707,P012032,Female,20 years,271,271
60707,P012033,Female,21 years,264,264
60707,P012034,Female,22 to 24 years,874,874
60707,P012035,Female,25 to 29 years,1570,1570
60707,P012036,Female,30 to 34 years,1584,1584
60707,P012037,Female,35 to 39 years,1430,1430
60707,P012038,Female,40 to 44 years,1410,1410
60707,P012039,Female,45 to 49 years,1730,1730
60707,P012040,Female,50 to 54 years,1767,1767
60707,P012041,Female,55 to 59 years,1569,1569
60707,P012042,Female,60 and 61 years,535,535
60707,P012043,Female,62 to 64 years,719,719
60707,P012044,Female,65 and 66 years,413,413
60707,P012045,Female,67 to 69 years,543,543
60707,P012046,Female,70 to 74 years,707,707
60707,P012047,Female,75 to 79 years,561,561
60707,P012048,Female,80 to 84 years,566,566
60707,P012049,Female,85 years and over,593,593
60712,P012003,Male,Under 5 years,301,301
60712,P012004,Male,5 to 9 years,389,389
60712,P012005,Male,10 to 14 years,464,464
60712,P012006,Male,15 to 17 years,307,307
60712,P012007,Male,18 and 19 years,141,141
60712,P012008,Male,20 years,86,86
60712,P012009,Male,21 years,77,77
60712,P012010,Male,22 to 24 years,232,232
60712,P012011,Male,25 to 29 years,287,287
60712,P012012,Male,30 to 34 years,247,247
60712,P012013,Male,35 to 39 years,265,265
60712,P012014,Male,40 to 44 years,311,311
60712,P012015,Male,45 to 49 years,423,423
60712,P012016,Male,50 to 54 years,455,455
60712,P012017,Male,55 to 59 years,436,436
60712,P012018,Male,60 and 61 years,166,166
60712,P012019,Male,62 to 64 years,230,230
60712,P012020,Male,65 and 66 years,131,131
60712,P012021,Male,67 to 69 years,173,173
60712,P012022,Male,70 to 74 years,260,260
60712,P012023,Male,75 to 79 years,235,235
60712,P012024,Male,80 to 84 years,196,196
60712,P012025,Male,85 years and over,219,219
60712,P012027,Female,Under 5 years,269,269
60712,P012028,Female,5 to 9 years,335,335
60712,P012029,Female,10 to 14 years,431,431
60712,P012030,Female,15 to 17 years,278,278
60712,P012031,Female,18 and 19 years,153,153
60712,P012032,Female,20 years,79,79
60712,P012033,Female,21 years,65,65
60712,P012034,Female,22 to 24 years,196,196
60712,P012035,Female,25 to 29 years,276,276
60712,P012036,Female,30 to 34 years,281,281
60712,P012037,Female,35 to 39 years,350,350
60712,P012038,Female,40 to 44 years,382,382
60712,P012039,Female,45 to 49 years,441,441
60712,P012040,Female,50 to 54 years,495,495
60712,P012041,Female,55 to 59 years,513,513
60712,P012042,Female,60 and 61 years,196,196
60712,P012043,Female,62 to 64 years,243,243
60712,P012044,Female,65 and 66 years,141,141
60712,P012045,Female,67 to 69 years,202,202
60712,P012046,Female,70 to 74 years,312,312
60712,P012047,Female,75 to 79 years,269,269
60712,P012048,Female,80 to 84 years,293,293
60712,P012049,Female,85 years and over,359,359
60714,P012003,Male,Under 5 years,637,637
60714,P012004,Male,5 to 9 years,670,670
60714,P012005,Male,10 to 14 years,766,766
60714,P012006,Male,15 to 17 years,502,502
60714,P012007,Male,18 and 19 years,310,310
60714,P012008,Male,20 years,158,158
60714,P012009,Male,21 years,179,179
60714,P012010,Male,22 to 24 years,510,510
60714,P012011,Male,25 to 29 years,828,828
60714,P012012,Male,30 to 34 years,766,766
60714,P012013,Male,35 to 39 years,839,839
60714,P012014,Male,40 to 44 years,855,855
60714,P012015,Male,45 to 49 years,971,971
60714,P012016,Male,50 to 54 years,1124,1124
60714,P012017,Male,55 to 59 years,1017,1017
60714,P012018,Male,60 and 61 years,416,416
60714,P012019,Male,62 to 64 years,571,571
60714,P012020,Male,65 and 66 years,288,288
60714,P012021,Male,67 to 69 years,383,383
60714,P012022,Male,70 to 74 years,641,641
60714,P012023,Male,75 to 79 years,578,578
60714,P012024,Male,80 to 84 years,566,566
60714,P012025,Male,85 years and over,567,567
60714,P012027,Female,Under 5 years,582,582
60714,P012028,Female,5 to 9 years,647,647
60714,P012029,Female,10 to 14 years,736,736
60714,P012030,Female,15 to 17 years,466,466
60714,P012031,Female,18 and 19 years,262,262
60714,P012032,Female,20 years,136,136
60714,P012033,Female,21 years,133,133
60714,P012034,Female,22 to 24 years,460,460
60714,P012035,Female,25 to 29 years,743,743
60714,P012036,Female,30 to 34 years,744,744
60714,P012037,Female,35 to 39 years,794,794
60714,P012038,Female,40 to 44 years,910,910
60714,P012039,Female,45 to 49 years,1110,1110
60714,P012040,Female,50 to 54 years,1197,1197
60714,P012041,Female,55 to 59 years,1169,1169
60714,P012042,Female,60 and 61 years,397,397
60714,P012043,Female,62 to 64 years,633,633
60714,P012044,Female,65 and 66 years,312,312
60714,P012045,Female,67 to 69 years,547,547
60714,P012046,Female,70 to 74 years,855,855
60714,P012047,Female,75 to 79 years,842,842
60714,P012048,Female,80 to 84 years,874,874
60714,P012049,Female,85 years and over,1240,1240
60803,P012003,Male,Under 5 years,737,737
60803,P012004,Male,5 to 9 years,737,737
60803,P012005,Male,10 to 14 years,742,742
60803,P012006,Male,15 to 17 years,519,519
60803,P012007,Male,18 and 19 years,293,293
60803,P012008,Male,20 years,146,146
60803,P012009,Male,21 years,141,141
60803,P012010,Male,22 to 24 years,431,431
60803,P012011,Male,25 to 29 years,813,813
60803,P012012,Male,30 to 34 years,812,812
60803,P012013,Male,35 to 39 years,717,717
60803,P012014,Male,40 to 44 years,680,680
60803,P012015,Male,45 to 49 years,803,803
60803,P012016,Male,50 to 54 years,805,805
60803,P012017,Male,55 to 59 years,678,678
60803,P012018,Male,60 and 61 years,238,238
60803,P012019,Male,62 to 64 years,315,315
60803,P012020,Male,65 and 66 years,164,164
60803,P012021,Male,67 to 69 years,193,193
60803,P012022,Male,70 to 74 years,288,288
60803,P012023,Male,75 to 79 years,205,205
60803,P012024,Male,80 to 84 years,129,129
60803,P012025,Male,85 years and over,117,117
60803,P012027,Female,Under 5 years,724,724
60803,P012028,Female,5 to 9 years,697,697
60803,P012029,Female,10 to 14 years,698,698
60803,P012030,Female,15 to 17 years,495,495
60803,P012031,Female,18 and 19 years,267,267
60803,P012032,Female,20 years,112,112
60803,P012033,Female,21 years,139,139
60803,P012034,Female,22 to 24 years,506,506
60803,P012035,Female,25 to 29 years,882,882
60803,P012036,Female,30 to 34 years,841,841
60803,P012037,Female,35 to 39 years,739,739
60803,P012038,Female,40 to 44 years,748,748
60803,P012039,Female,45 to 49 years,921,921
60803,P012040,Female,50 to 54 years,867,867
60803,P012041,Female,55 to 59 years,770,770
60803,P012042,Female,60 and 61 years,268,268
60803,P012043,Female,62 to 64 years,334,334
60803,P012044,Female,65 and 66 years,190,190
60803,P012045,Female,67 to 69 years,270,270
60803,P012046,Female,70 to 74 years,345,345
60803,P012047,Female,75 to 79 years,289,289
60803,P012048,Female,80 to 84 years,250,250
